MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
431,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.430016481366644,0.42618851912691774,0.4330269829368565,0.005075553179825173,0.0035764203281760227,0.0066488255699593815,0.00013246917210034675,4.291588673034717e-05,0.00026142520895909896,0.44706193591209853
432,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4299895541597111,0.4261424382209498,0.4330136095345836,0.005086578921442816,0.0035840700652976757,0.006663545364329478,0.00013306766041932337,4.311267146332042e-05,0.0002625825377350881,0.4470350087051656
433,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4299626372238468,0.42609622847518464,0.4330002157686417,0.0050975984410482475,0.003591715815971552,0.006678260705920935,0.00013366739051543538,4.330989124680321e-05,0.00026374203984215645,0.44700809176930134
434,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.429935966919823,0.4260498896879709,0.4329868015959393,0.0051086183422716465,0.0035993575718808483,0.006692971584644692,0.00013426836149112712,4.350754595112505e-05,0.0002649037117508147,0.44698142146527753
435,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4299094611579604,0.4260034216571437,0.43297336697338507,0.0051196301627038174,0.0036069953247087603,0.0067076779904117,0.00013487057244761767,4.3705635446615495e-05,0.0002660675499224938,0.44695491570341495
436,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4298822631512797,0.4259568241811317,0.43295991185788746,0.005130623548422291,0.0036146290661384843,0.006722379913132905,0.00013547402248490127,4.3904159603604074e-05,0.0002672335508095397,0.44692771769673423
437,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4298546987832457,0.4259100970589592,0.4329464362063551,0.005141647802771524,0.0036222587878532156,0.006737077342719251,0.00013607871070174716,4.410311829242034e-05,0.00026840171085520687,0.44690015332870026
438,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4298271326179048,0.4258632400902482,0.4329329399756964,0.005152667368884225,0.0036298844815361524,0.006751770269081686,0.00013668463619569962,4.430251138339383e-05,0.0002695720264937513,0.4468725871633593
439,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4298001702218137,0.4258162530752199,0.43291942312282017,0.005163682236396278,0.0036375061388704884,0.006766458682131154,0.0001372917980630778,4.4502338746854055e-05,0.0002707444941529844,0.44684562476726825
440,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4297735616228778,0.42576913581469694,0.4329058856046347,0.00517469239492537,0.003645123751539421,0.006781142571778602,0.00013790019539897607,4.4702600253130587e-05,0.0002719191102502972,0.4468190161683323
441,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4297461213945664,0.4257218881101051,0.4328923273780488,0.005185697834071006,0.003652737311226147,0.0067958219279349785,0.00013850982729726372,4.490329577255296e-05,0.00027309587119278176,0.44679157594002095
442,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.429718977891606,0.4256745097634754,0.4328787483999708,0.005196693541831389,0.003660346809613861,0.006810496740511227,0.00013912069285058505,4.510442517545069e-05,0.0002742747733784167,0.44676443243706054
443,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4296914729113416,0.4256270005774458,0.4328651486273094,0.005207545316303016,0.0036679522383857594,0.0068251669994182935,0.0001397327911503594,4.530598833215334e-05,0.0002754558131960625,0.4467369274567961
444,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4296642678956805,0.4255793603552629,0.4328515280169731,0.0052184651863678684,0.0036755535892250384,0.006839832694567128,0.00014034612128678112,4.5507985112990445e-05,0.00027663898702545584,0.44670972244113505
445,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4296374972617035,0.4255315889007844,0.4328378865258706,0.005229330384809839,0.003683150853814895,0.006854493815868671,0.00014096068234881954,4.571041538829154e-05,0.00027782429123720344,0.44668295180715806
446,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4296095335467736,0.4254836860184806,0.4328242241109102,0.0052400795947803655,0.003690744023838524,0.006869150353233873,0.0001415764734044474,4.591327902838616e-05,0.0002790117221927769,0.44665498809222814
447,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4295813845750589,0.42543565151343615,0.4328105407290007,0.005250921893324296,0.0036983330909791225,0.0068838022965736784,0.00014219349256511393,4.611657590360385e-05,0.0002802012762445067,0.44662683912051343
448,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4295528628378284,0.4253874851913525,0.4327968363370504,0.005261654116996689,0.0037059180469198867,0.006898449635799032,0.0001428117382755905,4.632030588427414e-05,0.00028139294973557685,0.44659831738328293
449,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4295256812271324,0.4253391868585491,0.43278311089196814,0.005272591096000488,0.0037134988833440116,0.006913092360820885,0.00014343120953335732,4.652446884072658e-05,0.0002825867390000188,0.44657113577258695
450,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.42949798162766095,0.425290756321966,0.4327693643506623,0.005283497969607572,0.003721075591934694,0.006927730461550177,0.00014405190533393458,4.672906464329071e-05,0.0002837826403627065,0.4465434361731155
451,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4294690807472109,0.42524219338916497,0.4327555966700415,0.005294527062106111,0.0037286481643751305,0.0069423639278978575,0.0001446738246708828,4.6934093162296055e-05,0.00028498065013934985,0.44651453529266544
452,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4294409430577775,0.4251934978683322,0.4327418078070143,0.005305478699524875,0.003736216592348516,0.0069569927497748745,0.00014529696653580248,4.7139554268072164e-05,0.0002861807646364899,0.44648639760323205
453,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4294129821063987,0.4251446695682796,0.4327279977184892,0.005316482826609868,0.003743780867538048,0.006971616917092171,0.00014592132991833446,4.7345447830948575e-05,0.00028738298015149256,0.44645843665185325
454,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4293857311635284,0.42509570829844706,0.4327141663613748,0.005327367368590775,0.003751340981626922,0.006986236419760696,0.0001465469138061594,4.755177372125483e-05,0.0002885872929725433,0.44643118570898294
455,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4293569296650999,0.4250466138689037,0.4327003136925797,0.005338312034611036,0.003758896926298333,0.007000851247691392,0.00014717371718499844,4.775853180932046e-05,0.00028979369937864137,0.44640238421055445
456,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4293287167762049,0.42499738609035104,0.4326864396690124,0.005349376900582633,0.0037664480951635905,0.007015459143350313,0.00014780173903861267,4.796572196547501e-05,0.00029100219563959426,0.4463741713216594
457,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4292990768987884,0.4249480247741233,0.4326725442475815,0.005360376175041999,0.003773995735192842,0.007030064785333591,0.00014843097834880338,4.8173344060048024e-05,0.0002922127780160119,0.4463445314442429
458,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4292704454124439,0.42489852973219056,0.43265862738519545,0.005371303038224454,0.003781539168414071,0.007044665691246838,0.0001490614340954119,4.838139796336902e-05,0.000293425442759301,0.44631589995789844
459,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4292418520327676,0.42484890077716,0.4326446890387629,0.0053821662577116436,0.0037890783864893743,0.0070592618509696435,0.0001496930545606784,4.858988354576756e-05,0.0002946401861116596,0.44628730657822213
460,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4292137604697314,0.4247991377222782,0.43263072917492906,0.005393082592035814,0.003796613381070779,0.00707385325436424,0.00015032554276878118,4.879880067757317e-05,0.0002958570043060712,0.44625921501518595
461,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4291857179958292,0.4247492403814324,0.4326167477652895,0.0054040606235906475,0.0038041441438002523,0.007088439891275482,0.00015095923930319473,4.90081492291154e-05,0.00029707589356629924,0.44623117254128375
462,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.42915701788093,0.4246992085691531,0.4326027447678399,0.005414992282409189,0.003811670666309693,0.007103021751530858,0.00015159414309267558,4.9217929070723776e-05,0.0002982968501068813,0.44620247242638456
463,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4291279497704087,0.4246490421006156,0.43258872014046185,0.005425965566901073,0.0038191929402209375,0.007117598824940494,0.00015223025306387958,4.942814007272784e-05,0.00029951987013312385,0.4461734043158632
464,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4290991802729699,0.424598740791642,0.4325746738410368,0.005436937123125442,0.0038267109571457594,0.0071321711012971405,0.00015286756814136192,4.963878210545714e-05,0.00030074494984109605,0.4461446348184244
465,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4290697755701356,0.4245483044587027,0.4325606058274463,0.005447958595752903,0.0038342247086858615,0.00714673857037619,0.00015350608724757695,4.98498550392412e-05,0.00030197208541762427,0.4461152301155901
466,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4290413458984224,0.4244977329189192,0.43254651605757183,0.005458975869649547,0.0038417341864328907,0.0071613012219356575,0.0001541458093028785,5.006135874440958e-05,0.0003032012730402867,0.44608680044387694
467,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4290128082828544,0.4244470259900649,0.4325324044892948,0.005469988934316828,0.0038492393819684243,0.007175859045716199,0.00015478648161444122,5.0273293091291794e-05,0.00030443250887740754,0.4460582628283089
468,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4289827864428324,0.4243961834905678,0.4325182710804967,0.005480997777926871,0.0038567402868639735,0.00719041203144109,0.00015542816745559119,5.04856579502174e-05,0.00030566578908805097,0.4460282409882869
469,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4289528909084008,0.424345205239512,0.4325041157890591,0.005491912565931104,0.003864236892680989,0.007204960168816255,0.0001560710474630587,5.069845319151593e-05,0.00030690110982201644,0.4459983454538553
470,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4289231612950944,0.4242940910566398,0.4324899385728635,0.005502829741150366,0.0038717291909708563,0.007219503447530236,0.00015671512047775845,5.091167868338666e-05,0.000308138467219832,0.4459686158405489
471,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.42889335408487583,0.42424284076235336,0.4324757393897913,0.005513742275537415,0.003879217173274893,0.007234041857254216,0.0001573603853363922,5.112533411454882e-05,0.00030937785741274915,0.44593880863033036
472,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4288635950411723,0.4241914541777168,0.4324615181977241,0.0055246501592992716,0.003886700831124357,0.007248575387642006,0.00015800680000167534,5.1339419230701706e-05,0.0003106192765227371,0.4459090495866268
473,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4288335729268087,0.4241399311244579,0.4324472749545432,0.00553554032047392,0.0038941801560404376,0.007263104028330055,0.00015865439919988334,5.155393389062925e-05,0.0003118627206624773,0.4458790274722632
474,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4288034653118023,0.4240882714249706,0.4324330096181303,0.00554631299707982,0.0039016551395342635,0.007277627768937431,0.00015930318701135864,5.176887795311545e-05,0.00031310818593535743,0.44584891985725683
475,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.42877403102949896,0.4240364749023157,0.4324187221463667,0.005557125929973471,0.003909125773106896,0.007292146599065852,0.00015995316231091623,5.198425127694427e-05,0.000314355668435466,0.4458194855749535
476,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4287438552245881,0.4239845413802238,0.4324044124971341,0.005567991211560347,0.00391659204824933,0.0073066605082996545,0.00016060432397127042,5.220005372089967e-05,0.00031560516424758667,0.4457893097700426
477,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4287148218631734,0.42393247068309703,0.4323900806283138,0.005578902690346286,0.003924053956442503,0.007321169486205811,0.0001612566708630348,5.241628514376563e-05,0.00031685666944719263,0.4457602764086279
478,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4286855958943401,0.4238802626360104,0.4323757264977873,0.0055898071569975005,0.003931511489157279,0.00733567352233393,0.00016191020185472225,5.2632945404326114e-05,0.00031811018010044056,0.4457310504397946
479,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4286564122371098,0.4238279170647143,0.4323613500634364,0.005600689439048779,0.003938964637854467,0.0073501726062162485,0.000162564915812745,5.285003436136507e-05,0.0003193656922641657,0.44570186678256435
480,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4286269234608781,0.42377543379563615,0.4323469512831422,0.005611457265806294,0.003946413393984804,0.007364666727367637,0.00016322070424949056,5.3067551873666495e-05,0.0003206232019858757,0.44567237800633264
481,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4285968377642608,0.4237228126558821,0.4323325301147864,0.005622295395110014,0.0039538577489889645,0.007379155875285597,0.00016387781851974226,5.328549780001435e-05,0.00032188270530374483,0.4456422923097153
482,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4285668973699188,0.4236700534732394,0.4323180865162504,0.005632995280497797,0.003961297694297561,0.0073936400394502624,0.0001645367024151161,5.350387199919259e-05,0.00032314419824660883,0.44561235191537335
483,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4285364781184801,0.4236171560761778,0.4323036204454157,0.005643487788057157,0.003968733221331139,0.007408119209324402,0.00016519677110712693,5.372267432998521e-05,0.00032440767683395886,0.44558193266393464
484,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4285066471934417,0.4235641202938516,0.43228913186016377,0.005653945342162738,0.00397616432150018,0.007422593374353413,0.00016585802356384528,5.394190465117614e-05,0.000325673137075936,0.44555210173889626
485,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4284767374245429,0.4235109459561017,0.4322746207183762,0.005664358330084543,0.0039835909862051,0.007437062523965325,0.00016652036029204267,5.4161562821549374e-05,0.00032694057497332563,0.4455221919699974
486,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.428446629754188,0.4234576328934577,0.4322600869779344,0.005674785188622947,0.003991013206836253,0.007451526647570804,0.0001671834565943422,5.438164869988889e-05,0.00032820998651755166,0.44549208429964254
487,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4284163786852463,0.4234041809371389,0.4322455305967199,0.005685432230870117,0.003998430974773927,0.007465985734563145,0.00016784757591480672,5.4602162144978633e-05,0.000329481367690671,0.4454618332307008
