SECONDS,MZ150,MZ168,MZ84,MZ85,MZ149
27.165167,62,48,7251,900,174
27.1705,59,66,7369,873,193
27.175833,68,59,7334,870,175
27.181167,65,46,7287,904,169
27.1865,64,49,7481,868,164
27.191833,62,46,7395,883,169
27.197167,81,54,7356,896,173
27.2025,72,57,7230,888,170
27.207792,74,59,7441,884,178
27.213125,73,52,7383,895,188
27.218458,76,62,7122,907,193
27.223792,66,45,7137,857,151
27.229125,71,62,7307,870,165
27.234458,68,48,7316,925,189
27.239792,80,55,7329,886,173
27.245083,61,44,7328,917,189
27.250417,65,42,7367,838,165
27.25575,66,40,7329,917,143
27.261083,67,52,7303,881,186
27.266417,61,35,7193,828,166
27.27175,74,54,7171,863,168
27.277083,59,44,7188,819,166
27.282375,61,54,7315,921,172
27.287708,57,49,7239,903,167
27.293042,61,55,7163,864,150
27.298375,74,60,7339,856,158
